,challenge,sample,similarity
3134,4.0,182.0,0.4246138592078519
1669,2.0,193.0,0.42456629066067486
1419,1.0,681.0,0.42453822008584075
1286,1.0,548.0,0.4244375190114974
3250,4.0,298.0,0.4243753990312067
1202,1.0,464.0,0.4243191180336341
948,1.0,210.0,0.423937263994294
477,0.0,477.0,0.4236914096415696
787,1.0,49.0,0.4236721775044757
850,1.0,112.0,0.4235577129388106
1824,2.0,348.0,0.42351747217540625
570,0.0,570.0,0.42348247160717456
3021,4.0,69.0,0.4234793802443618
2649,3.0,435.0,0.4234573753260965
1656,2.0,180.0,0.42330483929251383
3393,4.0,441.0,0.4230249325269282
53,0.0,53.0,0.42292401123159973
1204,1.0,466.0,0.4228752109159546
122,0.0,122.0,0.42256885104475006
529,0.0,529.0,0.4224554914615475
1438,1.0,700.0,0.4224131282793454
3048,4.0,96.0,0.4224126071755524
3515,4.0,563.0,0.4220247885161883
652,0.0,652.0,0.42201996330120317
3641,4.0,689.0,0.42195255079836713
2787,3.0,573.0,0.42187831664644626
992,1.0,254.0,0.421792695487624
863,1.0,125.0,0.4216237052175904
1707,2.0,231.0,0.42161848264183155
2159,2.0,683.0,0.4216021930085513
1544,2.0,68.0,0.4213491499154811
2027,2.0,551.0,0.4212616329942771
1232,1.0,494.0,0.4210702636324759
3617,4.0,665.0,0.42105583512126943
1123,1.0,385.0,0.42100973178222323
2035,2.0,559.0,0.420893592986053
3661,4.0,709.0,0.420700795718138
3373,4.0,421.0,0.4205960119010572
3309,4.0,357.0,0.42056509627641936
2177,2.0,701.0,0.42041342549490057
3406,4.0,454.0,0.42026166091043593
941,1.0,203.0,0.4201347577087793
801,1.0,63.0,0.42012980266974376
430,0.0,430.0,0.42008856902011715
1754,2.0,278.0,0.4198150382049919
2969,4.0,17.0,0.41979999516314415
3395,4.0,443.0,0.4196772580417534
2085,2.0,609.0,0.4193864642743992
426,0.0,426.0,0.419296675688839
377,0.0,377.0,0.419281091547969
1548,2.0,72.0,0.41912975479692016
3094,4.0,142.0,0.4190091666401434
1424,1.0,686.0,0.41847818329136854
828,1.0,90.0,0.418422416108686
155,0.0,155.0,0.4181098532519698
149,0.0,149.0,0.4178872455557886
3483,4.0,531.0,0.4178299884752814
3414,4.0,462.0,0.417616140573114
1759,2.0,283.0,0.4175359938719132
1005,1.0,267.0,0.4174707924613035
2587,3.0,373.0,0.4171636113138252
1422,1.0,684.0,0.41714833278920904
3459,4.0,507.0,0.4167844989249657
1464,1.0,726.0,0.41671115460130326
3058,4.0,106.0,0.4165209027659662
3329,4.0,377.0,0.41650581265446884
3503,4.0,551.0,0.4164737502504047
753,1.0,15.0,0.4162817602699047
869,1.0,131.0,0.41605527041651547
3263,4.0,311.0,0.41603990020636306
2036,2.0,560.0,0.4159066546237631
937,1.0,199.0,0.41574378032593406
1044,1.0,306.0,0.41551080190279377
3526,4.0,574.0,0.4154147340170823
1829,2.0,353.0,0.41530960555690954
1917,2.0,441.0,0.4152287989554764
1303,1.0,565.0,0.41492291042264895
2038,2.0,562.0,0.4149084721471976
592,0.0,592.0,0.4147286370435095
3367,4.0,415.0,0.4145547065121018
661,0.0,661.0,0.41453827386015374
1680,2.0,204.0,0.4143808525417966
75,0.0,75.0,0.4140541365731679
1811,2.0,335.0,0.4139081334728637
1331,1.0,593.0,0.4138609782014495
1446,1.0,708.0,0.4138233435279999
3131,4.0,179.0,0.41373110430833715
2077,2.0,601.0,0.413680863513717
2156,2.0,680.0,0.41363957105399796
1901,2.0,425.0,0.41352574327381075
791,1.0,53.0,0.41330908379045006
1608,2.0,132.0,0.4132025999003506
212,0.0,212.0,0.4127543537098406
343,0.0,343.0,0.41270327359119063
1666,2.0,190.0,0.41252903489455806
698,0.0,698.0,0.4124352339052151
39,0.0,39.0,0.41241391537821004
1703,2.0,227.0,0.41188626401423245
1069,1.0,331.0,0.4117558109059267
1184,1.0,446.0,0.4115303727800501
1486,2.0,10.0,0.411489537430211
3090,4.0,138.0,0.41137496817891284
1809,2.0,333.0,0.41107079581648365
2499,3.0,285.0,0.41102626754114513
561,0.0,561.0,0.41097211974194003
2122,2.0,646.0,0.41079278022743904
1352,1.0,614.0,0.41073963565370797
3667,4.0,715.0,0.41034568988189923
3162,4.0,210.0,0.41033629319847764
248,0.0,248.0,0.41021818580117864
732,0.0,732.0,0.4101300336333574
2066,2.0,590.0,0.41008083145186247
1731,2.0,255.0,0.41001062954909007
2121,2.0,645.0,0.409905234810779
2120,2.0,644.0,0.4097820308426754
3288,4.0,336.0,0.40977294825141963
1735,2.0,259.0,0.4096642777985495
1369,1.0,631.0,0.4094850536038064
2196,2.0,720.0,0.40941873596802847
2768,3.0,554.0,0.409216683985662
3484,4.0,532.0,0.40902508155662487
3365,4.0,413.0,0.4088128928580471
221,0.0,221.0,0.4087791641270748
3644,4.0,692.0,0.40872470708257747
128,0.0,128.0,0.4086103546843973
1949,2.0,473.0,0.40859993361409264
235,0.0,235.0,0.40840619432756675
1496,2.0,20.0,0.40830476481061884
1947,2.0,471.0,0.4082990081169148
123,0.0,123.0,0.4081010057671961
272,0.0,272.0,0.4079647469482186
921,1.0,183.0,0.4078929613069284
3133,4.0,181.0,0.4078536072612897
788,1.0,50.0,0.40782867956225555
1887,2.0,411.0,0.40769720950313015
2018,2.0,542.0,0.407634497258169
2811,3.0,597.0,0.4075944913674776
1895,2.0,419.0,0.4074506627563994
1287,1.0,549.0,0.4072684023678148
143,0.0,143.0,0.40718263012650646
3648,4.0,696.0,0.4069991590850712
960,1.0,222.0,0.4066128221619222
3038,4.0,86.0,0.40651971059600855
796,1.0,58.0,0.4064778636667291
1532,2.0,56.0,0.40642999134756685
2343,3.0,129.0,0.40610912814671574
3424,4.0,472.0,0.40593633848314037
982,1.0,244.0,0.405904883964363
385,0.0,385.0,0.40587629835585415
1787,2.0,311.0,0.4058721321394241
2019,2.0,543.0,0.405812838189924
849,1.0,111.0,0.4054074974212588
432,0.0,432.0,0.4048331974373397
2123,2.0,647.0,0.4044030461019499
1036,1.0,298.0,0.4039505894765545
1866,2.0,390.0,0.40380372942211684
1185,1.0,447.0,0.40376409140667313
348,0.0,348.0,0.40367688067336926
2280,3.0,66.0,0.4032146852503733
102,0.0,102.0,0.40270740547089046
3647,4.0,695.0,0.4025819211213184
1137,1.0,399.0,0.4024585596603977
3342,4.0,390.0,0.40243920948652145
790,1.0,52.0,0.40204964393869813
2510,3.0,296.0,0.40190435053197615
3507,4.0,555.0,0.40189252695077515
1625,2.0,149.0,0.40173139796301993
3355,4.0,403.0,0.4014469836150407
1173,1.0,435.0,0.40130627281240605
1430,1.0,692.0,0.40119648323268775
3161,4.0,209.0,0.4010151673690756
3059,4.0,107.0,0.4008025697435146
1841,2.0,365.0,0.4004970055065762
3115,4.0,163.0,0.40046016957235786
3240,4.0,288.0,0.4003650388787766
2959,4.0,7.0,0.4003383403372702
1296,1.0,558.0,0.40018748945907334
3028,4.0,76.0,0.39985473622685075
2733,3.0,519.0,0.3996695986720653
1583,2.0,107.0,0.3994908305371113
3008,4.0,56.0,0.39935848875437296
574,0.0,574.0,0.3992322452122037
2112,2.0,636.0,0.399207051905626
1264,1.0,526.0,0.3987922921193776
1304,1.0,566.0,0.39876335046739597
1818,2.0,342.0,0.3986914563732564
1639,2.0,163.0,0.3986761397019736
3649,4.0,697.0,0.39855072192429053
1493,2.0,17.0,0.3983351023081714
2996,4.0,44.0,0.3983164165384274
1587,2.0,111.0,0.39826534328994856
789,1.0,51.0,0.39815663860895834
1390,1.0,652.0,0.39810895939821056
1349,1.0,611.0,0.3979300274355926
1978,2.0,502.0,0.3979212355181161
1330,1.0,592.0,0.3978467908253248
1697,2.0,221.0,0.397818997707321
1711,2.0,235.0,0.3977644364046642
3095,4.0,143.0,0.39771587632189287
1131,1.0,393.0,0.39733793925153305
1342,1.0,604.0,0.3973089414120231
975,1.0,237.0,0.39707437745048013
3631,4.0,679.0,0.3970276431478932
3167,4.0,215.0,0.3969984558351557
48,0.0,48.0,0.3968674256890802
2015,2.0,539.0,0.39679528060897207
1261,1.0,523.0,0.3962484390216011
2146,2.0,670.0,0.3959157478085352
802,1.0,64.0,0.39589238614044353
2984,4.0,32.0,0.3958493376475535
1164,1.0,426.0,0.3954246896960729
1358,1.0,620.0,0.39537433866983906
699,0.0,699.0,0.395345819699523
1161,1.0,423.0,0.39532884070933505
2523,3.0,309.0,0.3953033229310272
1468,1.0,730.0,0.39527888310809445
1091,1.0,353.0,0.3952633624335029
204,0.0,204.0,0.3952323967549378
3112,4.0,160.0,0.3950573581699217
3128,4.0,176.0,0.3950286472450262
689,0.0,689.0,0.3945316226614428
129,0.0,129.0,0.39438840173271617
1768,2.0,292.0,0.3943379011755115
939,1.0,201.0,0.39398703453648776
1750,2.0,274.0,0.3938554066632467
488,0.0,488.0,0.3935470967895025
1861,2.0,385.0,0.39309044317081276
1010,1.0,272.0,0.3930090475202832
3219,4.0,267.0,0.39300554532962306
1432,1.0,694.0,0.3929655578132104
1785,2.0,309.0,0.3928170295443255
922,1.0,184.0,0.3922710414559596
3262,4.0,310.0,0.39226527519156085
196,0.0,196.0,0.3921163925851582
786,1.0,48.0,0.3920557219564993
1018,1.0,280.0,0.39156934415971933
3256,4.0,304.0,0.39150093682914944
288,0.0,288.0,0.3914688004547734
3518,4.0,566.0,0.39135427177693716
1157,1.0,419.0,0.3913147128395673
256,0.0,256.0,0.3912585622195861
2459,3.0,245.0,0.3911409495359657
1740,2.0,264.0,0.3908801535671479
1678,2.0,202.0,0.39059504623662833
604,0.0,604.0,0.39042668715945117
1782,2.0,306.0,0.39042379795365645
3572,4.0,620.0,0.39032605428129563
234,0.0,234.0,0.39023745232291995
3295,4.0,343.0,0.39015190632404795
38,0.0,38.0,0.39013722558399033
2165,2.0,689.0,0.38973371196453876
1088,1.0,350.0,0.3895583218224512
494,0.0,494.0,0.38952234846294975
2187,2.0,711.0,0.3893619251806031
1497,2.0,21.0,0.38931909544524923
125,0.0,125.0,0.3893158511997933
1145,1.0,407.0,0.389296370032544
3209,4.0,257.0,0.38925501305976185
152,0.0,152.0,0.3891724748828005
1713,2.0,237.0,0.38911545625090205
3291,4.0,339.0,0.3885658723260539
3486,4.0,534.0,0.3884594982965027
99,0.0,99.0,0.38818690543972045
1764,2.0,288.0,0.38802494709945234
3142,4.0,190.0,0.38774270251921805
1863,2.0,387.0,0.3877319453597844
3627,4.0,675.0,0.38772132211971644
2436,3.0,222.0,0.3875983352975192
1095,1.0,357.0,0.3875976090567155
902,1.0,164.0,0.3874550091919554
2095,2.0,619.0,0.3872480679995651
1389,1.0,651.0,0.3871728447482088
1277,1.0,539.0,0.38677961903258495
2988,4.0,36.0,0.3865993201230238
931,1.0,193.0,0.38637224620590827
1288,1.0,550.0,0.38624714938939597
1229,1.0,491.0,0.38615067645199663
855,1.0,117.0,0.3860094662177139
3071,4.0,119.0,0.3857360013567538
1572,2.0,96.0,0.38573383553348095
1559,2.0,83.0,0.38545500224639895
712,0.0,712.0,0.38542136829730356
2050,2.0,574.0,0.38523952846905574
2111,2.0,635.0,0.38520323433552006
138,0.0,138.0,0.3850471103858225
2034,2.0,558.0,0.38498437943002717
1080,1.0,342.0,0.38487928046685194
1233,1.0,495.0,0.38474961233895
2361,3.0,147.0,0.3841371143618604
1520,2.0,44.0,0.38404512019618275
3075,4.0,123.0,0.3839906605419525
2115,2.0,639.0,0.3838858226879014
1576,2.0,100.0,0.3836640577075585
1911,2.0,435.0,0.3836545221137069
1084,1.0,346.0,0.38334262734931734
2968,4.0,16.0,0.38326874872367156
1654,2.0,178.0,0.3832373327023083
2385,3.0,171.0,0.3829518008844508
1672,2.0,196.0,0.38293170507968977
3448,4.0,496.0,0.3828957710206693
27,0.0,27.0,0.3824572202994332
3000,4.0,48.0,0.382383499344894
62,0.0,62.0,0.38222052454559075
829,1.0,91.0,0.382008423628339
1417,1.0,679.0,0.3818718894611839
3009,4.0,57.0,0.38156874436111876
1068,1.0,330.0,0.3814646344596466
876,1.0,138.0,0.38135718313519107
1987,2.0,511.0,0.381261673088346
1831,2.0,355.0,0.38101098914730813
877,1.0,139.0,0.38098799333373323
867,1.0,129.0,0.38070435255228363
88,0.0,88.0,0.3804664904905757
1029,1.0,291.0,0.3804401126491268
403,0.0,403.0,0.38033291771193367
3040,4.0,88.0,0.38033004208814014
913,1.0,175.0,0.37992434034485156
3191,4.0,239.0,0.37978863179211675
1235,1.0,497.0,0.3794890397710936
1026,1.0,288.0,0.3794429009425282
2799,3.0,585.0,0.3792511186924632
1992,2.0,516.0,0.379203056631789
3418,4.0,466.0,0.3789261406813248
3603,4.0,651.0,0.3787172405161061
3129,4.0,177.0,0.37855893567444165
1386,1.0,648.0,0.37845699597904403
3200,4.0,248.0,0.37842199484588024
692,0.0,692.0,0.3783619954142161
1555,2.0,79.0,0.37798756390378063
803,1.0,65.0,0.3779185644149248
3665,4.0,713.0,0.3779065478875213
178,0.0,178.0,0.3778881541516568
3359,4.0,407.0,0.37769578504282086
1747,2.0,271.0,0.3771312980378567
2493,3.0,279.0,0.37672082214205105
599,0.0,599.0,0.3766232196758379
3670,4.0,718.0,0.37654871166950055
1609,2.0,133.0,0.3764093940120714
2087,2.0,611.0,0.37631733551045854
1426,1.0,688.0,0.3760712137695872
800,1.0,62.0,0.37604573142912545
1657,2.0,181.0,0.3759558852252396
680,0.0,680.0,0.37588710663352987
1539,2.0,63.0,0.375666842691192
1435,1.0,697.0,0.3754755603072031
1998,2.0,522.0,0.375383609888724
1527,2.0,51.0,0.37507735237425255
298,0.0,298.0,0.3749357466970231
997,1.0,259.0,0.3748172200751513
2124,2.0,648.0,0.3746500313750015
210,0.0,210.0,0.3745801495797687
1260,1.0,522.0,0.3743306385344043
3632,4.0,680.0,0.3743073946456055
754,1.0,16.0,0.3740791189386321
466,0.0,466.0,0.37404792272687415
916,1.0,178.0,0.37398236735861334
1644,2.0,168.0,0.37382909267867714
3496,4.0,544.0,0.3731964245384297
2665,3.0,451.0,0.3731931814887661
2020,2.0,544.0,0.3729892982346017
1566,2.0,90.0,0.372984808167097
3010,4.0,58.0,0.37294679885650006
522,0.0,522.0,0.3729192870296988
1574,2.0,98.0,0.3723856237158629
3547,4.0,595.0,0.3723203567558624
977,1.0,239.0,0.3722782135255305
756,1.0,18.0,0.3722376121111006
1402,1.0,664.0,0.3713990764659236
2004,2.0,528.0,0.37104314039685304
443,0.0,443.0,0.37084401851801785
3624,4.0,672.0,0.3707102261622697
1618,2.0,142.0,0.37063074029870524
1564,2.0,88.0,0.3702785299962328
1868,2.0,392.0,0.3699315937957053
3155,4.0,203.0,0.3699298829236951
617,0.0,617.0,0.36964733524903504
1313,1.0,575.0,0.3695244269347856
3025,4.0,73.0,0.3693181155874078
1882,2.0,406.0,0.369016951624356
3085,4.0,133.0,0.368892680850746
2128,2.0,652.0,0.3684766620975455
814,1.0,76.0,0.3683284363637266
3664,4.0,712.0,0.3682552570787644
1772,2.0,296.0,0.36822963559851973
2042,2.0,566.0,0.36773263913219933
2084,2.0,608.0,0.3676827965522076
1012,1.0,274.0,0.3673369873283523
230,0.0,230.0,0.36733388579719095
2392,3.0,178.0,0.3669010945812188
163,0.0,163.0,0.3668064610717121
1087,1.0,349.0,0.3665592210041586
1382,1.0,644.0,0.36633427977406474
575,0.0,575.0,0.3663307013363999
1263,1.0,525.0,0.3660407944666949
1601,2.0,125.0,0.3660282433912121
994,1.0,256.0,0.36556695189315813
3074,4.0,122.0,0.36533884386460946
1139,1.0,401.0,0.36509358759381894
777,1.0,39.0,0.3650078855740717
3145,4.0,193.0,0.3646262621791383
651,0.0,651.0,0.3645835166855722
3066,4.0,114.0,0.36445183572893525
723,0.0,723.0,0.36439452933817384
457,0.0,457.0,0.364214678177301
1077,1.0,339.0,0.3640422659617555
3372,4.0,420.0,0.36398257132508716
1799,2.0,323.0,0.3638696074987747
3027,4.0,75.0,0.3633589634911021
962,1.0,224.0,0.36306839642401134
3501,4.0,549.0,0.36300731289437727
181,0.0,181.0,0.36297584963518603
3527,4.0,575.0,0.36295039350167924
1357,1.0,619.0,0.3625210509426384
812,1.0,74.0,0.36191634415520557
1500,2.0,24.0,0.36147433955380215
2181,2.0,705.0,0.361096298459641
1492,2.0,16.0,0.360998027697472
3017,4.0,65.0,0.36077221731637077
1117,1.0,379.0,0.3607652003687858
20,0.0,20.0,0.3604008826205397
3387,4.0,435.0,0.36024262173819155
3653,4.0,701.0,0.36012804876736804
1013,1.0,275.0,0.36007562672761595
1567,2.0,91.0,0.35987951082021175
798,1.0,60.0,0.3598601048077491
775,1.0,37.0,0.3596860828886639
1086,1.0,348.0,0.3595498807618679
1727,2.0,251.0,0.35924124560409953
2089,2.0,613.0,0.3590646580356932
2444,3.0,230.0,0.35887240175320845
2973,4.0,21.0,0.3588167938508936
549,0.0,549.0,0.35810904404399424
1278,1.0,540.0,0.35785499517287733
3081,4.0,129.0,0.3574224913074694
185,0.0,185.0,0.3572503075814566
3430,4.0,478.0,0.3569292491525955
3548,4.0,596.0,0.3568415265255107
160,0.0,160.0,0.35676202304107796
3139,4.0,187.0,0.3564112569989146
809,1.0,71.0,0.35593434837690263
3173,4.0,221.0,0.35574167046527094
3019,4.0,67.0,0.35569843717773497
3054,4.0,102.0,0.35554281974516755
3305,4.0,353.0,0.3554907517465249
2990,4.0,38.0,0.3553590848308401
2606,3.0,392.0,0.35494967942845324
1267,1.0,529.0,0.3548901090568449
3394,4.0,442.0,0.3548777240893317
1779,2.0,303.0,0.35479905147411883
613,0.0,613.0,0.354459334180969
3542,4.0,590.0,0.35417801131060145
2030,2.0,554.0,0.3539563816328224
3153,4.0,201.0,0.35375864050654804
1619,2.0,143.0,0.35359160134848355
3122,4.0,170.0,0.3530986576185833
1181,1.0,443.0,0.353091228378578
2008,2.0,532.0,0.3530238819521382
548,0.0,548.0,0.3529688727449807
3471,4.0,519.0,0.3528857863688387
675,0.0,675.0,0.3524468971774739
969,1.0,231.0,0.3524334077180935
979,1.0,241.0,0.35231652215859055
1149,1.0,411.0,0.35222523212091705
950,1.0,212.0,0.35209890608616357
1715,2.0,239.0,0.3518709851775099
1348,1.0,610.0,0.35181086335699296
1533,2.0,57.0,0.3515944612241325
357,0.0,357.0,0.3511880201802625
2093,2.0,617.0,0.3511784358781438
1686,2.0,210.0,0.350823797499046
1371,1.0,633.0,0.3501454280043198
2081,2.0,605.0,0.3500738260199586
1413,1.0,675.0,0.34995529759947686
1245,1.0,507.0,0.3499139954547178
1160,1.0,422.0,0.3495198942579216
18,0.0,18.0,0.3491670934838931
201,0.0,201.0,0.34891328980261194
697,0.0,697.0,0.3487940338859914
807,1.0,69.0,0.3485646838457046
2104,2.0,628.0,0.34856446360336135
1215,1.0,477.0,0.34848763457976784
1279,1.0,541.0,0.3484233918697268
965,1.0,227.0,0.348307461963525
3137,4.0,185.0,0.3481374268216144
2143,2.0,667.0,0.34799882458102716
1972,2.0,496.0,0.3471477262085394
239,0.0,239.0,0.3470283562288662
76,0.0,76.0,0.34684706260552267
1714,2.0,238.0,0.3466994295516961
2892,3.0,678.0,0.346537974330549
2366,3.0,152.0,0.34626069595543707
857,1.0,119.0,0.3459295477826694
1214,1.0,476.0,0.34570264076108237
3049,4.0,97.0,0.3456575273515605
1573,2.0,97.0,0.3450915385245966
2970,4.0,18.0,0.34451744969223885
2073,2.0,597.0,0.34403030470550844
3255,4.0,303.0,0.34382099663943966
1373,1.0,635.0,0.3438107438118172
176,0.0,176.0,0.34377730930690986
1338,1.0,600.0,0.3437156448602753
1451,1.0,713.0,0.34361647803241335
1902,2.0,426.0,0.3435110199968514
1210,1.0,472.0,0.34306865145280185
1115,1.0,377.0,0.3424811766130764
1421,1.0,683.0,0.3416833782127867
472,0.0,472.0,0.34107167327257804
1524,2.0,48.0,0.34096846082717247
2072,2.0,596.0,0.34086786274133285
2031,2.0,555.0,0.3405171751102536
303,0.0,303.0,0.34038539464657647
2581,3.0,367.0,0.3403447210161501
1845,2.0,369.0,0.3401690929121066
972,1.0,234.0,0.34007253569517926
1598,2.0,122.0,0.33984890399827394
203,0.0,203.0,0.3396907711813003
73,0.0,73.0,0.33959141148216243
1272,1.0,534.0,0.33883788105120893
2831,3.0,617.0,0.3385616628172625
1455,1.0,717.0,0.338286912015494
1042,1.0,304.0,0.3379442348378484
3195,4.0,243.0,0.33759609348352193
3500,4.0,548.0,0.33756574197180145
2106,2.0,630.0,0.3375431555433699
759,1.0,21.0,0.33742364467710595
695,0.0,695.0,0.33736606557320536
1282,1.0,544.0,0.3370094895642336
3557,4.0,605.0,0.33698391240779846
1093,1.0,355.0,0.336873353611024
1443,1.0,705.0,0.3366556947320193
2168,2.0,692.0,0.3365849132499119
2206,2.0,730.0,0.3364291929405523
1114,1.0,376.0,0.3363966199477635
3187,4.0,235.0,0.3357020985852688
3571,4.0,619.0,0.33511261291951633
1498,2.0,22.0,0.3347831217173459
2062,2.0,586.0,0.3346914706123836
3052,4.0,100.0,0.3346751235015679
813,1.0,75.0,0.33300732202777483
1677,2.0,201.0,0.33270544891970044
1822,2.0,346.0,0.33108651499851116
309,0.0,309.0,0.33107471014318457
811,1.0,73.0,0.3310484722817414
1938,2.0,462.0,0.33102951751811305
1048,1.0,310.0,0.3308329529005043
3446,4.0,494.0,0.33083046727115806
1249,1.0,511.0,0.33061966268372567
296,0.0,296.0,0.3304982781639413
1547,2.0,71.0,0.33012503477291166
1906,2.0,430.0,0.3300874752397266
1418,1.0,680.0,0.3297945235258901
3675,4.0,723.0,0.32968079702060193
2292,3.0,78.0,0.3295234995208284
3197,4.0,245.0,0.32934073390114493
3669,4.0,717.0,0.32919542108629685
373,0.0,373.0,0.3290826489541634
1256,1.0,518.0,0.3290283106184557
3409,4.0,457.0,0.32875213155244476
908,1.0,170.0,0.3286100139758301
2954,4.0,2.0,0.32853198543427853
1852,2.0,376.0,0.3285017325724283
2025,2.0,549.0,0.328040399298539
1283,1.0,545.0,0.3275992001792254
2313,3.0,99.0,0.3267314665717944
0,0.0,0.0,0.3261593277563295
2174,2.0,698.0,0.3259705007701297
1538,2.0,62.0,0.32582779670097306
1301,1.0,563.0,0.324854548038936
910,1.0,172.0,0.3244533930748782
1244,1.0,506.0,0.3241376744588025
964,1.0,226.0,0.3241345548018162
2127,2.0,651.0,0.3241332226155649
65,0.0,65.0,0.32377299234940105
1964,2.0,488.0,0.3237187435379212
1130,1.0,392.0,0.32371309236356516
1590,2.0,114.0,0.3235203258369216
1434,1.0,696.0,0.32335920843668997
1073,1.0,335.0,0.32150991509100935
707,0.0,707.0,0.3207550424115455
510,0.0,510.0,0.320721272785806
1226,1.0,488.0,0.3199634846205348
1034,1.0,296.0,0.3194119975379901
3498,4.0,546.0,0.3188337793730611
959,1.0,221.0,0.31866984594457015
1159,1.0,421.0,0.31737345767124914
3018,4.0,66.0,0.317112036872489
1049,1.0,311.0,0.3167729205124873
1552,2.0,76.0,0.3165384111470917
840,1.0,102.0,0.3163924776282169
3454,4.0,502.0,0.31502767640196416
3158,4.0,206.0,0.3149500639869529
679,0.0,679.0,0.3137026441634442
392,0.0,392.0,0.31362936782702955
1473,1.0,735.0,0.31326581976777723
1436,1.0,698.0,0.3127115843100964
3539,4.0,587.0,0.312324340109416
3427,4.0,475.0,0.31232308053441094
117,0.0,117.0,0.31202674154113486
1813,2.0,337.0,0.3118761427167319
1575,2.0,99.0,0.311498160968779
1416,1.0,678.0,0.31090783533935573
3248,4.0,296.0,0.30997556828966366
1370,1.0,632.0,0.3097623017570459
3156,4.0,204.0,0.3094897657123332
407,0.0,407.0,0.30917814971080193
1954,2.0,478.0,0.30897310526842303
1081,1.0,343.0,0.3085700719466915
1614,2.0,138.0,0.30845795546432164
713,0.0,713.0,0.308123120849513
1454,1.0,716.0,0.3071345754395751
3069,4.0,117.0,0.3069806539404526
717,0.0,717.0,0.30697122491097706
944,1.0,206.0,0.30678145132650303
425,0.0,425.0,0.30625317253993956
1543,2.0,67.0,0.3050478984765983
2047,2.0,571.0,0.30493992511175794
3668,4.0,716.0,0.3043305060733468
2952,4.0,0.0,0.3040297133087577
1074,1.0,336.0,0.30344790700051893
765,1.0,27.0,0.30280996784793146
934,1.0,196.0,0.30277291237862847
3422,4.0,470.0,0.30270169912666944
1663,2.0,187.0,0.30265392294407256
3311,4.0,359.0,0.30162566095152
2075,2.0,599.0,0.30121317632531697
1240,1.0,502.0,0.30093231786241037
2189,2.0,713.0,0.30090140186058645
1180,1.0,442.0,0.3005746251700314
2137,2.0,661.0,0.30042945439097124
919,1.0,181.0,0.3003533868410069
816,1.0,78.0,0.3002760136795586
758,1.0,20.0,0.3001878211766196
2514,3.0,300.0,0.29980687471481704
1097,1.0,359.0,0.2988343956237305
3659,4.0,707.0,0.2981321549875926
914,1.0,176.0,0.2981024951408071
1445,1.0,707.0,0.29777713938185524
66,0.0,66.0,0.2970003635349987
1309,1.0,571.0,0.296949284695753
3265,4.0,313.0,0.2966532367267156
890,1.0,152.0,0.2956803490301074
880,1.0,142.0,0.295558663323615
901,1.0,163.0,0.2954534161971214
1364,1.0,626.0,0.29429992187425547
1051,1.0,313.0,0.29352305137902324
834,1.0,96.0,0.2923716374526034
442,0.0,442.0,0.2922492633026529
1948,2.0,472.0,0.2901312351592874
544,0.0,544.0,0.2898477079825392
3462,4.0,510.0,0.2898291117045446
619,0.0,619.0,0.289813177094737
1209,1.0,471.0,0.28924502393433005
3325,4.0,373.0,0.28902499005743154
3457,4.0,505.0,0.2885082048267671
1942,2.0,466.0,0.2884831215760135
3104,4.0,152.0,0.28811179896344097
776,1.0,38.0,0.2877280000121869
866,1.0,128.0,0.2876781236485879
1529,2.0,53.0,0.28727007451856157
2010,2.0,534.0,0.28700156186674863
1679,2.0,203.0,0.28696049518929234
1661,2.0,185.0,0.28681900932681126
1075,1.0,337.0,0.2854603260641282
986,1.0,248.0,0.28431369416718044
887,1.0,149.0,0.2832285508622373
16,0.0,16.0,0.2821147184508406
3130,4.0,178.0,0.28165788597713326
1706,2.0,230.0,0.2816470360649892
1023,1.0,285.0,0.28161390228093475
678,0.0,678.0,0.28095940081104553
2051,2.0,575.0,0.28055321987342074
1461,1.0,723.0,0.28050357070405174
1774,2.0,298.0,0.27989309904220083
1334,1.0,596.0,0.2796665782914223
1853,2.0,377.0,0.2795207380637881
893,1.0,155.0,0.27908376270774715
1879,2.0,403.0,0.27879364733106493
1460,1.0,722.0,0.27859931077795286
1163,1.0,425.0,0.2780193496113943
925,1.0,187.0,0.277440314368136
1549,2.0,73.0,0.2766147917091012
519,0.0,519.0,0.2766102906104566
1346,1.0,608.0,0.2764479032291365
3651,4.0,699.0,0.27635766772828263
300,0.0,300.0,0.2756655052406125
1105,1.0,367.0,0.2755873625380729
2155,2.0,679.0,0.27530088125192
1195,1.0,457.0,0.27517247887821616
942,1.0,204.0,0.274024311957604
502,0.0,502.0,0.2738534715349309
1982,2.0,506.0,0.27359761001156657
471,0.0,471.0,0.27294170424356035
1208,1.0,470.0,0.2727734525893927
3237,4.0,285.0,0.2722594181440535
1325,1.0,587.0,0.271827756137047
2685,3.0,471.0,0.2718177016592087
2173,2.0,697.0,0.27104954252204483
2175,2.0,699.0,0.2706611709988844
1494,2.0,18.0,0.2696411195439341
2208,2.0,732.0,0.26940275044340967
1017,1.0,279.0,0.26920369904092867
1833,2.0,357.0,0.2691337641194751
2795,3.0,581.0,0.2690013469191329
2624,3.0,410.0,0.2687097787981467
2024,2.0,548.0,0.2686837055701703
1883,2.0,407.0,0.2676419429538083
2717,3.0,503.0,0.26572015740900534
367,0.0,367.0,0.2653504556058721
3051,4.0,99.0,0.2652810587014519
738,1.0,0.0,0.26503666543703275
2057,2.0,581.0,0.2647392016080683
861,1.0,123.0,0.26471234508375185
